cia_id,ofac_id,cia_name,ofac_name,cia_country,ofac_nationality,name_score,country_match,position_match,combined_score,match_signals,recommended_action
a62082bb-02ac-54a1-a89f-a0e1812e97ab,ad2805d2-ea35-5cb9-b77b-c679abdeddcb,thet khaing win,thet khaing win,Burma,zm,100.0,1,1,100.0,"name=100; country=['zm']; position_overlap=['health', 'minister']",AUTO_MERGE
e34a8c44-98dd-5ac0-bc86-3b7b3542af48,54c8d4bc-15b5-51d0-9721-332344f95224,myint kyaing,myint kyaing,Burma,zm,100.0,1,1,100.0,"name=100; country=['zm']; position_overlap=['minister', 'population']",AUTO_MERGE
9d54415d-7bd7-5fd1-a802-831857a8bde0,ea94ea94-8ff4-50f5-9f95-b89370a17a71,khin maung yi,khin maung yi,Burma,zm,100.0,1,1,100.0,name=100; country=['zm']; position_overlap=['minister'],AUTO_MERGE
dbd56978-3c91-5cb4-a160-a74b25559ff1,dd5df561-497b-5864-a00e-77d1aa004542,oscar rolando castro,oscar rolando castro,El Salvador,sv,100.0,1,1,100.0,name=100; country=['sv']; position_overlap=['minister'],AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,118a1ba5-17c3-5ef9-b6da-2b5c86ddb3a2,song kim,song kim,"Korea, North",kp,100.0,1,1,100.0,name=100; country=['kp']; position_overlap=['representative'],AUTO_MERGE
19d89641-666f-5f5d-a65b-d189af5e95fe,dd11d8a6-1c47-576a-bd7d-9e859c70bbae,vladimir vladimirovich putin,vladimir vladimirovich putin,Russia,ru,100.0,1,1,100.0,name=100; country=['ru']; position_overlap=['president'],AUTO_MERGE
a7ef6f2b-def0-5e28-8b24-11994bcbf1a1,bf4ed30c-c5b8-514e-a182-2cf05077c2fe,elvira sakhipzadovna nabiullina,elvira sakhipzadovna nabiullina,Russia,ru,100.0,1,1,100.0,"name=100; country=['ru']; position_overlap=['bank', 'central']",AUTO_MERGE
847c616c-7fac-5e18-8cd4-83659e454a1f,affd01c7-7dc5-5838-b9e3-b7ba54072d68,michael makuei lueth,michael makuei lueth,South Sudan,ss,100.0,1,1,100.0,"name=100; country=['ss']; position_overlap=['information', 'minister']",AUTO_MERGE
be794450-1d28-5aeb-8689-c472c3831c2a,38a38392-3af8-5618-b95d-bb829bb533dd,emmerson dambudzo mnangagwa,emmerson dambudzo mnangagwa,Zimbabwe,zw,100.0,1,1,100.0,name=100; country=['zw']; position_overlap=['president'],AUTO_MERGE
9f7f1740-b4dd-5baa-9f5c-0df51713cbf6,e2cf87c6-53f3-5425-9a53-7060cadb523b,sergey viktorovich lavrov,sergei viktorovich lavrov,Russia,ru,96.0,1,1,97.6,"name=96; country=['ru']; position_overlap=['affairs', 'foreign']",AUTO_MERGE
c77a5bb1-cfd5-5872-9ec9-9811ba60728d,965a6cd1-096d-5eb6-a3da-47c2d8d0fcde,benjamin bol mel kuol,benjamin bol mel,South Sudan,ss,86.49,1,1,91.89,name=86; country=['ss']; position_overlap=['president'],AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,93bbb94d-7571-5e6e-84d0-b12b0f27b292,song kim,yong su kim,"Korea, North",kp,84.21,1,1,90.53,name=84; country=['kp']; position_overlap=['representative'],AUTO_MERGE
40dc6e88-31c2-58d0-9e4d-ca4288801a59,083c410c-62dc-51be-a045-685d8ab248d5,kan zaw,kan zaw,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
02c196a0-75e4-5a59-9330-bda79605215b,e7ad0206-0a8d-5ce7-a6ed-da51309bf46a,charlie than,charlie than,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
8bfebf3d-d2e1-51f2-80ad-b9825a093331,86802f9b-c92c-534d-8ff9-714ab4fce450,thida oo,thida oo,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
916e711b-5ecb-5a02-affd-b48aaabf2bc2,258947f2-5523-5945-830d-ff9045bd70b8,mayra arevich marin,mayra arevich marin,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
5bae5d9f-85e1-5aa2-9cd8-48ba01a971aa,adba0e71-f456-579a-99a9-856c339d2bd0,vicente de la o levy,vicente de la o levy,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
914227d7-ea88-56fa-8eb9-2ab9f53c5bd9,a13be4ad-c295-5db7-a14d-b5b136bd6ec5,alvaro lopez miera,alvaro lopez miera,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
e91b66bd-423a-5eda-98ed-290a3b48d3b3,898d6682-43bc-5831-b7f3-59a0e20adcd3,esmail khatib,esmail khatib,Iran,ir,100.0,1,0,90.0,name=100; country=['ir'],AUTO_MERGE
b700b190-27ae-5cb1-941c-0a513750a653,40c9e172-e82a-525e-9db4-ff12994ba0f5,yong gil ri,yong gil ri,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
aa56f7cd-8124-55bc-8dcd-de6ced13604a,48e724dd-d5ab-585b-b85d-1076ac67409c,mohamed ameen,mohamad ameen,Maldives,mv,100.0,1,0,90.0,name=100; country=['mv'],AUTO_MERGE
e0f2e88f-fdb6-56ee-9e79-13bf5c088add,3e141a0e-c791-5a82-babd-0e3ed0e4ced1,rosa adelina barahona castro,rosa adelina barahona castro,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
a7414c3b-d668-5476-956f-f03b45da86ad,8762da47-803a-51e5-a2c1-6b6dbc6bbcd6,leonardo ovidio reyes ramirez,leonardo ovidio reyes ramirez,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
006ad23e-54a7-54a1-8822-9ce4af2635fc,ccaf6b49-9281-5587-af2c-005ad0adc2c5,mikhail vladimirovich mishustin,mikhail vladimirovich mishustin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,6b275edd-e429-5f28-9c99-c3211b6641ed,denis valentinovich manturov,denis valentinovich manturov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
42defa76-8f86-50dd-aa3e-996fc951a68e,42f58d87-1016-59ae-b157-d0cec815bd2a,tatyana alekseyevna golikova,tatyana alekseyevna golikova,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
e88ec916-09a6-5abb-b9eb-c436c3385409,5ca9c293-7375-5c63-9e9a-5200c0d7acb2,marat shakirzyanovich khusnullin,marat shakirzyanovich khusnullin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
e596913c-6bee-572c-9253-b056bad653ec,05b6020e-de54-519e-a17b-bd619174085a,yuriy petrovich trutnev,yuriy petrovich trutnev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
b45b6c16-05c3-5345-95eb-c1c6135f61b2,cad6a2a0-e6f0-5a52-b5c5-4660dc15d508,aleksandr valentinovich novak,aleksandr valentinovich novak,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
7577e6ac-6813-5c14-a64b-543cff310d82,9e4709db-f150-56f6-809e-1bce23cf8674,aleksandr vyacheslavovich kurenkov,aleksandr vyacheslavovich kurenkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
dcec7de1-abdf-59fb-b307-d4eefda190be,0e064bb3-a50f-5bae-af67-57357b865538,olga borisovna lyubimova,olga borisovna lyubimova,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
a1ba40bc-1093-5b3a-8915-c71338aae763,9d3ea8b8-40c8-5832-b9a0-9f37fa1f151c,andrey removich belousov,andrey removich belousov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
baf13575-cd11-5c0c-ae96-f537015d05c2,ab94fba2-cb4d-592a-b94a-f3bae7188131,aleksey olegovich chekunkov,aleksey olegovich chekunkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
5ae8202c-5c03-5346-971f-d088c5aae8ef,e7a1f037-c48f-5181-942a-45d5210ccd4f,maksut igorevich shadayev,maksut igorevich shadayev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
df456803-12e3-51a9-be87-159ecd3813eb,0172217b-6313-5cad-9df7-3fee5525e210,anton germanovich siluanov,anton germanovich siluanov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
5e7ae156-a13d-5428-a59e-f95c95f775d2,5eac0254-436b-547c-bfea-d19ba3003535,anton andreyevich alikhanov,anton andreyevich alikhanov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
ed18924e-5c9b-5e5b-803d-27f2be535e3b,ef39e7fb-9b64-587e-b13f-7ab97c902d4e,anton olegovich kotyakov,anton olegovich kotyakov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
cd6c171d-c9ca-554f-891b-755908ea691e,12993ca2-31ca-5a99-b0ed-d4af2bdddcc7,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich kozlov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
fbee7b65-a0d0-5c1f-b1ab-b1bba5553a9b,f65fb88c-0393-5536-af04-a4a5cba3e4e0,valeriy nikolayevich falkov,valeriy nikolayevich falkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
d6e33049-9c30-57e4-8fa8-e9317955ad2e,61017f97-ff10-50ab-bd07-68bb3bb78df7,mikhail vladimirovich degtyarev,mikhail vladimirovich degtyarev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,642ef1b3-60d2-50a2-8857-4bfb5551847a,roman vladimirovich starovoyt,roman vladimirovich starovoyt,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
cc74e525-c18d-5f6c-8a8b-ea66a557c6bc,0a81da37-a95c-5597-abc7-32b34d6c5eb1,sergey yevgenyevich naryshkin,sergey yevgenyevich naryshkin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
5a40938c-c4cf-5c03-9c07-57752fe5b7b4,8d63a8fa-433f-52b5-8ddd-c52e235ef793,nenad popovic,nenad popovic,Serbia,rs,100.0,1,0,90.0,name=100; country=['rs'],AUTO_MERGE
aa6b103e-39e7-59b0-9f95-7e0a0b2ee9ab,ac0ba7ec-63f2-5af5-82bf-de0a04e2c038,taban deng gai,taban deng gai,South Sudan,ss,100.0,1,0,90.0,name=100; country=['ss'],AUTO_MERGE
74c5a8b5-73c1-51e5-879f-45797a60e50b,b01d289b-7a09-5a14-84ef-26064268e81b,vladimir padrino lopez,vladimir padrino lopez,Venezuela,ve,100.0,1,0,90.0,name=100; country=['ve'],AUTO_MERGE
a7f6b2f9-1666-5d11-966d-b03d88a6038c,40043aef-09c4-5627-b200-4043d9116191,dmitriy nikolayevich chernyshenko,dmitriy nikolaevich chernyshenko,Russia,ru,98.46,1,0,89.08,name=98; country=['ru'],AUTO_MERGE
f6fc2069-2869-5228-bae4-9e65d297ee4d,58824435-8c8e-5c08-bf22-343a10e865a8,dmitriy yuriyevich grigorenko,dmitriy yuryevich grigorenko,Russia,ru,98.25,1,0,88.95,name=98; country=['ru'],AUTO_MERGE
f11ad005-002c-53ae-9cda-c70654fa1f7d,6ab2c489-99a1-57c0-bdba-e308e53d660e,vitaliy gennadyevich savelyev,vitaly gennadyevich savelyev,Russia,ru,98.25,1,0,88.95,name=98; country=['ru'],AUTO_MERGE
d6349380-567c-5b96-abf4-ddcd3faa1f5a,ea94ea94-8ff4-50f5-9f95-b89370a17a71,khin maung soe,khin maung yi,Burma,zm,81.48,1,1,88.89,name=81; country=['zm']; position_overlap=['minister'],AUTO_MERGE
29a39d94-a45e-5891-a61a-73c87f60aa6c,55e23a00-c425-5ddd-8160-7592083ecc39,konstantin anatolyevich chuychekno,konstantin anatolyevich chuychenko,Russia,ru,97.06,1,0,88.24,name=97; country=['ru'],AUTO_MERGE
b34bfe19-0003-548f-8bb3-afa10a3f7a47,cbd5574b-be95-5c3d-985a-09ecf5aa0b45,irek envarovich fayzullin,irek envarovich faizullin,Russia,ru,96.0,1,0,87.6,name=96; country=['ru'],AUTO_MERGE
85da5294-bb31-5f57-9cb1-bc4d767cffe5,8fc29b19-eea0-5709-8e09-6abc99614982,igor viktorovich krasnov,igor victorovich krasnov,Russia,ru,95.83,1,0,87.5,name=96; country=['ru'],AUTO_MERGE
f21fad05-0e28-5492-a4e5-4ca30560fe5c,4ec04ba4-e0f9-5e74-8dde-50b4f93866e8,vladimir aleksandrovich kolokoltsev,vladimir alexandrovich kolokoltsev,Russia,ru,95.65,1,0,87.39,name=96; country=['ru'],AUTO_MERGE
cbc77aa2-a2ff-59f0-b3ba-597e679e7517,16b5609a-dca7-5bde-905a-db16dcaf2f23,maksim gennadyevich reshetnikov,maxim gennadyevich reshetnikov,Russia,ru,95.08,1,0,87.05,name=95; country=['ru'],AUTO_MERGE
1e68a075-f6b8-5fef-9e9c-20ba346d9a35,54c8d4bc-15b5-51d0-9721-332344f95224,maung myint,myint kyaing,Burma,zm,78.26,1,1,86.96,name=78; country=['zm']; position_overlap=['minister'],AUTO_MERGE
a02de48a-caf5-5505-ba51-5a38d2e02d9f,f94cc52e-7c0e-5ab7-9116-8acb8d38b55e,sok chol jo,yong chol jo,"Korea, North",kp,78.26,1,1,86.96,name=78; country=['kp']; position_overlap=['state'],AUTO_MERGE
c3bbe851-9ce5-554f-ada1-dce8062fef6f,22308161-827c-5c1a-be93-5080efa03b61,muhammad hassan dahab,ahmad muhammed harun,Sudan,sd,78.05,1,1,86.83,name=78; country=['sd']; position_overlap=['minister'],AUTO_MERGE
7761ba11-48e5-505e-9dac-b7014646adda,66d6b25f-29af-5b8e-ac7d-142ad6d3f6f0,tun aung,htun aung,Burma,zm,94.12,1,0,86.47,name=94; country=['zm'],AUTO_MERGE
f09fa64f-3749-5bb9-8eae-47aa0e56fc7c,10cb3547-278f-513c-835c-464ee597b34a,mohamad-reza farzin,mohammad reza hashemifar,Iran,ir,77.27,1,1,86.36,name=77; country=['ir']; position_overlap=['iran'],AUTO_MERGE
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,7d5925c3-36b7-555b-ab91-d969cc28db32,kyong chol choe,chol ryong choe,"Korea, North",kp,93.33,1,0,86.0,name=93; country=['kp'],AUTO_MERGE
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,e33c79c3-7c0c-587f-8156-e3bdba2f2a2e,aleksandr vasilyevich bortnikov,alexander vasilyevich rakitin,Russia,ru,76.67,1,1,86.0,name=77; country=['ru']; position_overlap=['federal'],AUTO_MERGE
7761ba11-48e5-505e-9dac-b7014646adda,71e2c383-be37-5093-847b-bcdc810d2990,tun aung,tun tun naung,Burma,zm,76.19,1,1,85.71,name=76; country=['zm']; position_overlap=['minister'],AUTO_MERGE
d6349380-567c-5b96-abf4-ddcd3faa1f5a,8c14a324-a725-588f-ab07-0cdb0543a4a6,khin maung soe,khin maung swe,Burma,zm,92.86,1,0,85.71,name=93; country=['zm'],AUTO_MERGE
ae0688ac-473c-5dd1-9ef0-30bcdc52c48b,d52388c2-d539-5997-8f04-bd7eb3a0a6be,sergey kuzhugetovich shoygu,sergei kuzhugetovich shoigu,Russia,ru,92.59,1,0,85.56,name=93; country=['ru'],AUTO_MERGE
257b7973-9bb2-564f-b8c5-1a55c239efc9,86f78ac3-c178-5fef-8754-9e7ec6d5010b,chung song kim,song hun kim,"Korea, North",kp,92.31,1,0,85.38,name=92; country=['kp'],AUTO_MERGE
39fa2df2-bd23-592f-829d-992d069a2c67,4b492a42-257b-561b-b934-11bd8a89b7b9,nyunt win swe,myo swe win,Burma,zm,75.0,1,1,85.0,name=75; country=['zm']; position_overlap=['minister'],AUTO_MERGE
cdd8b352-c89d-507f-b19d-8850b50d0595,87970c53-24df-5bdc-b2e4-08b9e5135518,soe win,win shein,Burma,zm,75.0,1,1,85.0,name=75; country=['zm']; position_overlap=['minister'],AUTO_MERGE
47ad2603-a5d2-5b3c-b035-391c6c9fadf7,86f78ac3-c178-5fef-8754-9e7ec6d5010b,song jun kim,song hun kim,"Korea, North",kp,91.67,1,0,85.0,name=92; country=['kp'],AUTO_MERGE
19d89641-666f-5f5d-a65b-d189af5e95fe,90438f3b-5de3-5e92-abda-5361dff13595,vladimir vladimirovich putin,vladimir vladimirovich gugnin,Russia,ru,91.23,1,0,84.74,name=91; country=['ru'],REVIEW
72004bb0-b77a-50ae-bfde-809521de7dbb,7f82f1be-9b2f-5e70-91de-0dc6fe44efb7,muhammad al-manfi,mohamed al-kani,Libya,ly,90.91,1,0,84.55,name=91; country=['ly'],REVIEW
d9756efe-cc99-53be-a5ab-5d628cdf6f9e,467218c6-82ce-5327-85be-929955b88210,abd al-fatah al-burhan,abdel fattah al-burhan,Sudan,sd,90.91,1,0,84.55,name=91; country=['sd'],REVIEW
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,4c73922d-0762-5de7-9958-cfa5bec36bdb,aleksandr vasilyevich bortnikov,alexander vasilyevich terentyev,Russia,ru,74.19,1,1,84.52,name=74; country=['ru']; position_overlap=['federal'],REVIEW
b763a905-8245-5ecd-98c7-069313da9814,7a3fb8be-832e-5e4c-8203-79bb5816f264,guoqing zhang,xiaoming zhang,China,cn,74.07,1,1,84.44,"name=74; country=['cn']; position_overlap=['council', 'state']",REVIEW
dd9c3037-a953-52b4-a3e2-2e6f5fb936de,f8d6008c-9553-5c94-b30c-d02f481bee61,hamid pur-mohammadi,gholamali mohammadi,Iran,ir,73.68,1,1,84.21,name=74; country=['ir']; position_overlap=['organization'],REVIEW
cc616297-3e2c-5035-bb7f-1fdb127363a5,3994612e-996b-596c-91b7-90cd5320c49c,song kim,tong-ho kim,"Korea, North",kp,73.68,1,1,84.21,name=74; country=['kp']; position_overlap=['representative'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,0b0d6f4b-9de1-5c54-a532-87783a0cfa57,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich vyalov,Russia,ru,90.32,1,0,84.19,name=90; country=['ru'],REVIEW
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,76cbb8ea-cae4-5a3d-bd31-b4c653c81695,aleksandr vasilyevich bortnikov,alexander vasilievich bortnikov,Russia,ru,90.32,1,0,84.19,name=90; country=['ru'],REVIEW
89f001cd-ac00-5e5c-aa4e-decf21d1bc68,dcafa5b1-1147-51d8-aea6-aa17e9ea3984,nguyen van hung,van nguyen hoang,Vietnam,vn,90.32,1,0,84.19,name=90; country=['vn'],REVIEW
8ff32fca-16f0-5fe7-a001-94a6de60c230,7dab843d-4fbe-5a3a-84c0-c2d3b44d7477,ricardo menendez prieto,ricardo jose menendez prieto,Venezuela,ve,90.2,1,0,84.12,name=90; country=['ve'],REVIEW
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,cf8b6a77-2e92-5cbe-b1a0-def677d911eb,kyong chol choe,song chol choe,"Korea, North",kp,89.66,1,0,83.79,name=90; country=['kp'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,704dc740-0dac-5ad4-a26e-2b42cacc16f4,vladimir vladimirovich putin,vladimir vladimirovich gutenev,Russia,ru,89.66,1,0,83.79,name=90; country=['ru'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,be79f221-098c-54ef-9b32-2dd1efb26e31,vladimir vladimirovich putin,vladimir vladimirovich plyakin,Russia,ru,89.66,1,0,83.79,name=90; country=['ru'],REVIEW
4f97e070-844c-5f64-9009-4313a4d4bbd8,b0bb62be-befe-59f0-84b3-6de436d4117f,shih-chung chen,shih huan chen,Taiwan,tw,89.66,1,0,83.79,name=90; country=['tw'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,db8e2b6e-c6dc-5502-ba2a-10e7e5d92c59,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich volosovik,Russia,ru,89.23,1,0,83.54,name=89; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,5b97917a-f8c5-5ca0-82db-aa6334d73529,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich pushkov,Russia,ru,88.89,1,0,83.33,name=89; country=['ru'],REVIEW
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,79a8e35a-8a46-5cca-a1e6-8652bba15fe9,aleksandr vasilyevich bortnikov,aleksandr nikolaevich nekrasov,Russia,ru,72.13,1,1,83.28,name=72; country=['ru']; position_overlap=['federal'],REVIEW
e28ecbaf-3233-5e7f-aed6-d0721c8b3bc9,87285f8f-9572-5b10-abba-1e79dc0b295e,jong gyu sung,yong su jong,"Korea, North",kp,72.0,1,1,83.2,name=72; country=['kp']; position_overlap=['minister'],REVIEW
3f5caa9c-1967-511d-a235-da7d3d2c5422,1e7bc14e-c510-5c41-9b16-8d2bc69ef3da,chol gu kang,kwang chol ro,"Korea, North",kp,72.0,1,1,83.2,name=72; country=['kp']; position_overlap=['minister'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,194b6c2a-b8b3-5fb0-a107-8da37fdf9b2e,vladimir vladimirovich putin,vladimir vladimirovich sipyagin,Russia,ru,88.14,1,0,82.88,name=88; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,12d0ea22-02b9-5578-8767-16770cb3864b,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich mukhanov,Russia,ru,87.5,1,0,82.5,name=88; country=['ru'],REVIEW
e74015a4-94f9-5bf9-ad3a-aa0abcc16c92,e5e98089-536e-595f-b9cf-1edcc07dc3b7,aleksandar vucic,aleksandar vulin,Serbia,rs,87.5,1,0,82.5,name=88; country=['rs'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,e3c4c70b-0f96-50e3-adf7-72f69fe98492,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich ivanov,Russia,ru,87.1,1,0,82.26,name=87; country=['ru'],REVIEW
f9c11f75-2319-572a-8e2f-c836357552e5,d00fc5c9-78c0-5d13-a35e-28ce581e024f,jong un kim,jong man kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
db80e495-6578-5cc9-8b23-b56d2587e7a3,62242724-dd04-5f07-8346-f4298bcc659d,song nam kim,nam ung kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
d0495abd-8e55-518b-87c8-ff979fa8ac3f,cbdf6cc1-c16a-5fe1-886e-2b0d74882a0b,in chol pak,chol nam pak,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
a02de48a-caf5-5505-ba51-5a38d2e02d9f,4c764df4-42ba-5b64-9a59-3fe70dd4d74f,sok chol jo,chol song jo,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
8cd0c6e3-caab-55c5-94be-0cc31f55b070,f26aaf2e-a651-517b-aba9-903eb8ff7e80,jong ho yun,un jong choe,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
47ad2603-a5d2-5b3c-b035-391c6c9fadf7,9eddb6a0-baeb-5b5c-b6f2-4b9577c189b7,song jun kim,yong ju kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
cc81e615-d493-582e-afc5-946ac6cfb9f5,3a697517-1a1e-5bbd-8932-f90088886e14,chol su kim,chol sam kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
cc81e615-d493-582e-afc5-946ac6cfb9f5,3a3dfc35-72b0-569a-82a6-51179e0d7e1e,chol su kim,mun chol kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
cc81e615-d493-582e-afc5-946ac6cfb9f5,17547bf6-7d8b-554a-9a98-f93e9fed0066,chol su kim,sok chol kim,"Korea, North",kp,86.96,1,0,82.17,name=87; country=['kp'],REVIEW
1a8f313c-00cf-566a-a5e5-16a23c87195d,45fc9a87-c84e-5d7b-919f-5c53ef64b9cb,mohammad-reza aref,mohammad reza naqdi,Iran,ir,70.27,1,1,82.16,name=70; country=['ir']; position_overlap=['president'],REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,8dc59fe1-c9bc-5884-981f-090a59f0f708,aleksandr valentinovich novak,aleksandr valentinovich sokolov,Russia,ru,86.67,1,0,82.0,name=87; country=['ru'],REVIEW
f2e02018-97fc-5ed8-8cb3-ae77b8ded28e,fe223057-8866-5d1a-b1aa-dcfc93db0b4e,daniella cabello contreras,daniella desiree cabello contreras,Venezuela,ve,86.67,1,0,82.0,name=87; country=['ve'],REVIEW
016b063f-7385-5c67-abd3-c36f628d8705,87285f8f-9572-5b10-abba-1e79dc0b295e,o su yong,yong su jong,"Korea, North",kp,85.71,1,0,81.43,name=86; country=['kp'],REVIEW
8cd0c6e3-caab-55c5-94be-0cc31f55b070,96c5b369-8173-58f8-bd31-63253c0fff4a,jong ho yun,ho-jin yun,"Korea, North",kp,85.71,1,0,81.43,name=86; country=['kp'],REVIEW
250b1f74-d92a-5b8e-81fd-91f406313e55,57a04792-22f6-5407-b134-7ae3891e193f,chun song jang,song chol jang,"Korea, North",kp,85.71,1,0,81.43,name=86; country=['kp'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,1485105c-b6e8-5b99-ae34-444f39c35522,vladimir vladimirovich putin,vladimir vladimirovich mazur,Russia,ru,85.71,1,0,81.43,name=86; country=['ru'],REVIEW
1f73df7f-690d-505b-a1a2-f2bc1c2228b8,beec7640-bc85-5529-98b7-8db713ac42cb,yusuf mohamed adan,liibaan yousuf mohamed,Somalia,so,85.71,1,0,81.43,name=86; country=['so'],REVIEW
be95870c-a530-5d64-82da-7bcc1f3e21da,d54ea9cf-dbec-57b4-b052-99b2aa16dcc0,mohamed hamdan dagalo,mohammed hamdan daglo mousa,Sudan,sd,85.71,1,0,81.43,name=86; country=['sd'],REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,d24e028e-1238-55f9-b23b-df4100378e2d,roman vladimirovich starovoyt,andrey vladimirovich cherezov,Russia,ru,68.97,1,1,81.38,name=69; country=['ru']; position_overlap=['minister'],REVIEW
93f38396-d1ec-5818-a7cd-bd96fce10d48,22308161-827c-5c1a-be93-5080efa03b61,muhammad bashir,ahmad muhammed harun,Sudan,sd,68.57,1,1,81.14,name=69; country=['sd']; position_overlap=['minister'],REVIEW
232fd0c4-a3d4-5fa6-9946-5e73644c54cf,e9acd7da-0849-5e56-a024-e2c389bda2da,constantino chiwenga,constantino guveya chiwenga,Zimbabwe,zw,85.11,1,0,81.06,name=85; country=['zw'],REVIEW
f09fa64f-3749-5bb9-8eae-47aa0e56fc7c,fc4b0795-746d-548b-98cc-19869fe4a4f1,mohamad-reza farzin,mohammad reza ansari,Iran,ir,85.0,1,0,81.0,name=85; country=['ir'],REVIEW
f09fa64f-3749-5bb9-8eae-47aa0e56fc7c,72b05d3b-baf3-5c54-8ba2-9befe93c04f0,mohamad-reza farzin,mohammad reza kazemi,Iran,ir,85.0,1,0,81.0,name=85; country=['ir'],REVIEW
297286df-6b6c-54b4-9946-4b32fef1fe91,7f82f1be-9b2f-5e70-91de-0dc6fe44efb7,muhammad al-dabib,mohamed al-kani,Libya,ly,84.85,1,0,80.91,name=85; country=['ly'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,4b5d92e3-323d-545b-bf29-a732803b1c65,vladimir vladimirovich putin,vladimir vladimirovich burmatov,Russia,ru,84.75,1,0,80.85,name=85; country=['ru'],REVIEW
