cia_id,ofac_id,cia_name,ofac_name,ofac_matched_name,cia_country,ofac_nationality,name_score,country_match,position_match,combined_score,match_signals,recommended_action
a62082bb-02ac-54a1-a89f-a0e1812e97ab,ad2805d2-ea35-5cb9-b77b-c679abdeddcb,thet khaing win,thet khaing win,thet khaing win,Burma,zm,100.0,1,1,100.0,"name=100; country=['zm']; position_overlap=['health', 'minister']",AUTO_MERGE
e34a8c44-98dd-5ac0-bc86-3b7b3542af48,54c8d4bc-15b5-51d0-9721-332344f95224,myint kyaing,myint kyaing,myint kyaing,Burma,zm,100.0,1,1,100.0,"name=100; country=['zm']; position_overlap=['minister', 'population']",AUTO_MERGE
9d54415d-7bd7-5fd1-a802-831857a8bde0,ea94ea94-8ff4-50f5-9f95-b89370a17a71,khin maung yi,khin maung yi,khin maung yi,Burma,zm,100.0,1,1,100.0,name=100; country=['zm']; position_overlap=['minister'],AUTO_MERGE
dbd56978-3c91-5cb4-a160-a74b25559ff1,dd5df561-497b-5864-a00e-77d1aa004542,oscar rolando castro,oscar rolando castro,oscar rolando castro,El Salvador,sv,100.0,1,1,100.0,name=100; country=['sv']; position_overlap=['minister'],AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,118a1ba5-17c3-5ef9-b6da-2b5c86ddb3a2,song kim,song kim,song kim,"Korea, North",kp,100.0,1,1,100.0,name=100; country=['kp']; position_overlap=['representative'],AUTO_MERGE
19d89641-666f-5f5d-a65b-d189af5e95fe,dd11d8a6-1c47-576a-bd7d-9e859c70bbae,vladimir vladimirovich putin,vladimir vladimirovich putin,vladimir vladimirovich putin,Russia,ru,100.0,1,1,100.0,name=100; country=['ru']; position_overlap=['president'],AUTO_MERGE
a7ef6f2b-def0-5e28-8b24-11994bcbf1a1,bf4ed30c-c5b8-514e-a182-2cf05077c2fe,elvira sakhipzadovna nabiullina,elvira sakhipzadovna nabiullina,elvira sakhipzadovna nabiullina,Russia,ru,100.0,1,1,100.0,"name=100; country=['ru']; position_overlap=['bank', 'central']",AUTO_MERGE
c77a5bb1-cfd5-5872-9ec9-9811ba60728d,965a6cd1-096d-5eb6-a3da-47c2d8d0fcde,benjamin bol mel kuol,benjamin bol mel,benjamin bol mel kuol,South Sudan,ss,100.0,1,1,100.0,name=100; matched_via_alias='benjamin bol mel kuol'; country=['ss']; position_overlap=['president'],AUTO_MERGE
847c616c-7fac-5e18-8cd4-83659e454a1f,affd01c7-7dc5-5838-b9e3-b7ba54072d68,michael makuei lueth,michael makuei lueth,michael makuei lueth,South Sudan,ss,100.0,1,1,100.0,"name=100; country=['ss']; position_overlap=['information', 'minister']",AUTO_MERGE
be794450-1d28-5aeb-8689-c472c3831c2a,38a38392-3af8-5618-b95d-bb829bb533dd,emmerson dambudzo mnangagwa,emmerson dambudzo mnangagwa,emmerson dambudzo mnangagwa,Zimbabwe,zw,100.0,1,1,100.0,name=100; country=['zw']; position_overlap=['president'],AUTO_MERGE
9f7f1740-b4dd-5baa-9f5c-0df51713cbf6,e2cf87c6-53f3-5425-9a53-7060cadb523b,sergey viktorovich lavrov,sergei viktorovich lavrov,sergei viktorovich lavrov,Russia,ru,96.0,1,1,97.6,"name=96; country=['ru']; position_overlap=['affairs', 'foreign']",AUTO_MERGE
7761ba11-48e5-505e-9dac-b7014646adda,71e2c383-be37-5093-847b-bcdc810d2990,tun aung,tun tun naung,tun tun naung,Burma,zm,94.12,1,1,96.47,name=94; country=['zm']; position_overlap=['minister'],AUTO_MERGE
d6349380-567c-5b96-abf4-ddcd3faa1f5a,ea94ea94-8ff4-50f5-9f95-b89370a17a71,khin maung soe,khin maung yi,khin maung yee,Burma,zm,85.71,1,1,91.43,name=86; matched_via_alias='khin maung yee'; country=['zm']; position_overlap=['minister'],AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,93bbb94d-7571-5e6e-84d0-b12b0f27b292,song kim,yong su kim,yong su kim,"Korea, North",kp,84.21,1,1,90.53,name=84; country=['kp']; position_overlap=['representative'],AUTO_MERGE
505bfc47-dc10-5cb8-a9fb-b8b04e6cbae4,e28a5b29-87ad-5476-9e62-b2fe05c240fe,mohammad khalid,khalid hanafi,mohammad khalid hanafi,Afghanistan,af,100.0,1,0,90.0,name=100; matched_via_alias='mohammad khalid hanafi'; country=['af'],AUTO_MERGE
8cb8bc43-f17b-5c0d-8fe9-2d13d31546f2,4eb30dd0-e9c8-51bf-bc62-fc4d7bf7f843,alyaksandr lukashenka,alyaksandr ryhorovich lukashenka,alyaksandr ryhorovich lukashenka,Belarus,by,100.0,1,0,90.0,name=100; country=['by'],AUTO_MERGE
3afb7462-148f-50a2-836c-555110935408,6ed68c63-69f8-508c-9c3f-2db57c207650,viktar khrenin,viktor gennadievich khrenin,viktar henadzevich khrenin,Belarus,by,100.0,1,0,90.0,name=100; matched_via_alias='viktar henadzevich khrenin'; country=['by'],AUTO_MERGE
acc125dd-4ed4-5d50-ac93-f7851e7941ce,ee2898ac-5157-5173-ac23-c7dac565cabc,ivan tertel,ivan stanislavavich tsertsel,ivan stanislavovich tertel,Belarus,by,100.0,1,0,90.0,name=100; matched_via_alias='ivan stanislavovich tertel'; country=['by'],AUTO_MERGE
71843300-ef3f-5160-bf9a-6815fd90d030,217b5921-ab71-5d02-b73b-54707404e3ce,andrey shved,andrei ivanavich shved,andrey ivanovich shved,Belarus,by,100.0,1,0,90.0,name=100; matched_via_alias='andrey ivanovich shved'; country=['by'],AUTO_MERGE
7761ba11-48e5-505e-9dac-b7014646adda,66d6b25f-29af-5b8e-ac7d-142ad6d3f6f0,tun aung,htun aung,tun aung,Burma,zm,100.0,1,0,90.0,name=100; matched_via_alias='tun aung'; country=['zm'],AUTO_MERGE
40dc6e88-31c2-58d0-9e4d-ca4288801a59,083c410c-62dc-51be-a045-685d8ab248d5,kan zaw,kan zaw,kan zaw,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
02c196a0-75e4-5a59-9330-bda79605215b,e7ad0206-0a8d-5ce7-a6ed-da51309bf46a,charlie than,charlie than,charlie than,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
8bfebf3d-d2e1-51f2-80ad-b9825a093331,86802f9b-c92c-534d-8ff9-714ab4fce450,thida oo,thida oo,thida oo,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
cdd8b352-c89d-507f-b19d-8850b50d0595,c6fd49b1-958e-5e70-9c4e-1c580057f88b,soe win,win min soe,win min soe,Burma,zm,100.0,1,0,90.0,name=100; country=['zm'],AUTO_MERGE
022bbb79-8d51-54ec-abfd-0b23f4be3553,1ae86cf9-ccf8-564c-9c94-cfed5b941089,gustavo petro urrego,gustavo francisco petro urrego,gustavo francisco petro urrego,Colombia,co,100.0,1,0,90.0,name=100; country=['co'],AUTO_MERGE
916e711b-5ecb-5a02-affd-b48aaabf2bc2,258947f2-5523-5945-830d-ff9045bd70b8,mayra arevich marin,mayra arevich marin,mayra arevich marin,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
5bae5d9f-85e1-5aa2-9cd8-48ba01a971aa,adba0e71-f456-579a-99a9-856c339d2bd0,vicente de la o levy,vicente de la o levy,vicente de la o levy,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
914227d7-ea88-56fa-8eb9-2ab9f53c5bd9,a13be4ad-c295-5db7-a14d-b5b136bd6ec5,alvaro lopez miera,alvaro lopez miera,alvaro lopez miera,Cuba,cu,100.0,1,0,90.0,name=100; country=['cu'],AUTO_MERGE
3b010830-4c7f-51c8-b05c-d12a854b19eb,5f08e0e6-0830-5fa4-87d1-60568c67040d,mohammad atabak,seyyed mohammad atabak,seyyed mohammad atabak,Iran,ir,100.0,1,0,90.0,name=100; country=['ir'],AUTO_MERGE
e91b66bd-423a-5eda-98ed-290a3b48d3b3,898d6682-43bc-5831-b7f3-59a0e20adcd3,esmail khatib,esmail khatib,esmail khatib,Iran,ir,100.0,1,0,90.0,name=100; country=['ir'],AUTO_MERGE
439764fb-3879-5fdd-a70f-6a138bccd54f,b1c188cd-a51b-58f0-b24e-486af77228bc,eskandar momeni,eskandar momeni kalagari,eskandar momeni kalagari,Iran,ir,100.0,1,0,90.0,name=100; country=['ir'],AUTO_MERGE
b700b190-27ae-5cb1-941c-0a513750a653,40c9e172-e82a-525e-9db4-ff12994ba0f5,yong gil ri,yong gil ri,yong gil ri,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
0dfb6602-2cb9-593e-9549-4b97c0d28e5c,3a3dfc35-72b0-569a-82a6-51179e0d7e1e,chol mun,mun chol kim,mun chol kim,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
90b1bfe1-3891-5856-9781-3d8fbca3cbbf,d6f7853b-e6f6-5a32-8df3-92938e5c158b,hun pak,kwang hun pak,kwang hun pak,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
0d1d2866-386b-5a8c-8de9-b534f9364050,bdf7db8d-caa4-59b3-a63f-3baaecc9bba3,kum chol kim,geum cheol kim,"kim, kum-chol","Korea, North",kp,100.0,1,0,90.0,"name=100; matched_via_alias='kim, kum-chol'; country=['kp']",AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,86f78ac3-c178-5fef-8754-9e7ec6d5010b,song kim,song hun kim,song hun kim,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
cc616297-3e2c-5035-bb7f-1fdb127363a5,7bb4c3ef-35ef-52a5-96a5-cca060395539,song kim,song chol kim,song chol kim,"Korea, North",kp,100.0,1,0,90.0,name=100; country=['kp'],AUTO_MERGE
aa56f7cd-8124-55bc-8dcd-de6ced13604a,48e724dd-d5ab-585b-b85d-1076ac67409c,mohamed ameen,mohamad ameen,mohamad ameen,Maldives,mv,100.0,1,0,90.0,name=100; country=['mv'],AUTO_MERGE
e0f2e88f-fdb6-56ee-9e79-13bf5c088add,3e141a0e-c791-5a82-babd-0e3ed0e4ced1,rosa adelina barahona castro,rosa adelina barahona castro,rosa adelina barahona castro,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
e1bb062a-2ff9-5190-95f5-a70f2c065cb4,1a8eb971-affd-5095-8afb-d544c310fde0,salvador mansell,salvador mansell castrillo,salvador mansell castrillo,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
268c6fac-f268-5391-9b06-7ccc87cd1e54,041a9a88-c449-5484-b7ec-37e6ac07a62a,oscar mojica obregon,oscar salvador mojica obregon,oscar salvador mojica obregon,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
14820d55-8872-54e8-8f76-e8a831a2e2d9,3488d52e-184d-5f7b-80b6-2a2c4b75f028,wendy morales urbina,wendy carolina morales urbina,wendy carolina morales urbina,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
a7414c3b-d668-5476-956f-f03b45da86ad,8762da47-803a-51e5-a2c1-6b6dbc6bbcd6,leonardo ovidio reyes ramirez,leonardo ovidio reyes ramirez,leonardo ovidio reyes ramirez,Nicaragua,ni,100.0,1,0,90.0,name=100; country=['ni'],AUTO_MERGE
006ad23e-54a7-54a1-8822-9ce4af2635fc,ccaf6b49-9281-5587-af2c-005ad0adc2c5,mikhail vladimirovich mishustin,mikhail vladimirovich mishustin,mikhail vladimirovich mishustin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,6b275edd-e429-5f28-9c99-c3211b6641ed,denis valentinovich manturov,denis valentinovich manturov,denis valentinovich manturov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
42defa76-8f86-50dd-aa3e-996fc951a68e,42f58d87-1016-59ae-b157-d0cec815bd2a,tatyana alekseyevna golikova,tatyana alekseyevna golikova,tatyana alekseyevna golikova,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
e88ec916-09a6-5abb-b9eb-c436c3385409,5ca9c293-7375-5c63-9e9a-5200c0d7acb2,marat shakirzyanovich khusnullin,marat shakirzyanovich khusnullin,marat shakirzyanovich khusnullin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
a7f6b2f9-1666-5d11-966d-b03d88a6038c,40043aef-09c4-5627-b200-4043d9116191,dmitriy nikolayevich chernyshenko,dmitriy nikolaevich chernyshenko,dmitriy nikolayevich chernyshenko,Russia,ru,100.0,1,0,90.0,name=100; matched_via_alias='dmitriy nikolayevich chernyshenko'; country=['ru'],AUTO_MERGE
e596913c-6bee-572c-9253-b056bad653ec,05b6020e-de54-519e-a17b-bd619174085a,yuriy petrovich trutnev,yuriy petrovich trutnev,yuriy petrovich trutnev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
b45b6c16-05c3-5345-95eb-c1c6135f61b2,cad6a2a0-e6f0-5a52-b5c5-4660dc15d508,aleksandr valentinovich novak,aleksandr valentinovich novak,aleksandr valentinovich novak,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
7577e6ac-6813-5c14-a64b-543cff310d82,9e4709db-f150-56f6-809e-1bce23cf8674,aleksandr vyacheslavovich kurenkov,aleksandr vyacheslavovich kurenkov,aleksandr vyacheslavovich kurenkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
dcec7de1-abdf-59fb-b307-d4eefda190be,0e064bb3-a50f-5bae-af67-57357b865538,olga borisovna lyubimova,olga borisovna lyubimova,olga borisovna lyubimova,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
a1ba40bc-1093-5b3a-8915-c71338aae763,9d3ea8b8-40c8-5832-b9a0-9f37fa1f151c,andrey removich belousov,andrey removich belousov,andrey removich belousov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
baf13575-cd11-5c0c-ae96-f537015d05c2,ab94fba2-cb4d-592a-b94a-f3bae7188131,aleksey olegovich chekunkov,aleksey olegovich chekunkov,aleksey olegovich chekunkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
5ae8202c-5c03-5346-971f-d088c5aae8ef,e7a1f037-c48f-5181-942a-45d5210ccd4f,maksut igorevich shadayev,maksut igorevich shadayev,maksut igorevich shadayev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
df456803-12e3-51a9-be87-159ecd3813eb,0172217b-6313-5cad-9df7-3fee5525e210,anton germanovich siluanov,anton germanovich siluanov,anton germanovich siluanov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
5e7ae156-a13d-5428-a59e-f95c95f775d2,5eac0254-436b-547c-bfea-d19ba3003535,anton andreyevich alikhanov,anton andreyevich alikhanov,anton andreyevich alikhanov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
ed18924e-5c9b-5e5b-803d-27f2be535e3b,ef39e7fb-9b64-587e-b13f-7ab97c902d4e,anton olegovich kotyakov,anton olegovich kotyakov,anton olegovich kotyakov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
cd6c171d-c9ca-554f-891b-755908ea691e,12993ca2-31ca-5a99-b0ed-d4af2bdddcc7,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich kozlov,aleksandr aleksandrovich kozlov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
fbee7b65-a0d0-5c1f-b1ab-b1bba5553a9b,f65fb88c-0393-5536-af04-a4a5cba3e4e0,valeriy nikolayevich falkov,valeriy nikolayevich falkov,valeriy nikolayevich falkov,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
d6e33049-9c30-57e4-8fa8-e9317955ad2e,61017f97-ff10-50ab-bd07-68bb3bb78df7,mikhail vladimirovich degtyarev,mikhail vladimirovich degtyarev,mikhail vladimirovich degtyarev,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,642ef1b3-60d2-50a2-8857-4bfb5551847a,roman vladimirovich starovoyt,roman vladimirovich starovoyt,roman vladimirovich starovoyt,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
cc74e525-c18d-5f6c-8a8b-ea66a557c6bc,0a81da37-a95c-5597-abc7-32b34d6c5eb1,sergey yevgenyevich naryshkin,sergey yevgenyevich naryshkin,sergey yevgenyevich naryshkin,Russia,ru,100.0,1,0,90.0,name=100; country=['ru'],AUTO_MERGE
ae0688ac-473c-5dd1-9ef0-30bcdc52c48b,d52388c2-d539-5997-8f04-bd7eb3a0a6be,sergey kuzhugetovich shoygu,sergei kuzhugetovich shoigu,sergey kuzhugetovich shoygu,Russia,ru,100.0,1,0,90.0,name=100; matched_via_alias='sergey kuzhugetovich shoygu'; country=['ru'],AUTO_MERGE
85da5294-bb31-5f57-9cb1-bc4d767cffe5,8fc29b19-eea0-5709-8e09-6abc99614982,igor viktorovich krasnov,igor victorovich krasnov,igor viktorovich krasnov,Russia,ru,100.0,1,0,90.0,name=100; matched_via_alias='igor viktorovich krasnov'; country=['ru'],AUTO_MERGE
5a40938c-c4cf-5c03-9c07-57752fe5b7b4,8d63a8fa-433f-52b5-8ddd-c52e235ef793,nenad popovic,nenad popovic,nenad popovic,Serbia,rs,100.0,1,0,90.0,name=100; country=['rs'],AUTO_MERGE
aa6b103e-39e7-59b0-9f95-7e0a0b2ee9ab,ac0ba7ec-63f2-5af5-82bf-de0a04e2c038,taban deng gai,taban deng gai,taban deng gai,South Sudan,ss,100.0,1,0,90.0,name=100; country=['ss'],AUTO_MERGE
be95870c-a530-5d64-82da-7bcc1f3e21da,d54ea9cf-dbec-57b4-b052-99b2aa16dcc0,mohamed hamdan dagalo,mohammed hamdan daglo mousa,mohamed hamdan dagalo,Sudan,sd,100.0,1,0,90.0,name=100; matched_via_alias='mohamed hamdan dagalo'; country=['sd'],AUTO_MERGE
c21ee2bb-15e1-5737-9464-7bb637ba50de,e5341fb2-36ca-5ce6-9281-efcd2d8f9910,jibril ibrahim,gebreil ibrahim mohamed fediel,jibril ibrahim,Sudan,sd,100.0,1,0,90.0,name=100; matched_via_alias='jibril ibrahim'; country=['sd'],AUTO_MERGE
803c68f4-eac6-5295-9b06-c18d910d8372,5daae022-5e6a-58e4-8568-2a81bbffa047,gustavo gonzalez lopez,gustavo enrique gonzalez lopez,gustavo enrique gonzalez lopez,Venezuela,ve,100.0,1,0,90.0,name=100; country=['ve'],AUTO_MERGE
8ff32fca-16f0-5fe7-a001-94a6de60c230,7dab843d-4fbe-5a3a-84c0-c2d3b44d7477,ricardo menendez prieto,ricardo jose menendez prieto,ricardo jose menendez prieto,Venezuela,ve,100.0,1,0,90.0,name=100; country=['ve'],AUTO_MERGE
74c5a8b5-73c1-51e5-879f-45797a60e50b,b01d289b-7a09-5a14-84ef-26064268e81b,vladimir padrino lopez,vladimir padrino lopez,vladimir padrino lopez,Venezuela,ve,100.0,1,0,90.0,name=100; country=['ve'],AUTO_MERGE
f2e02018-97fc-5ed8-8cb3-ae77b8ded28e,fe223057-8866-5d1a-b1aa-dcfc93db0b4e,daniella cabello contreras,daniella desiree cabello contreras,daniella desiree cabello contreras,Venezuela,ve,100.0,1,0,90.0,name=100; country=['ve'],AUTO_MERGE
232fd0c4-a3d4-5fa6-9946-5e73644c54cf,e9acd7da-0849-5e56-a024-e2c389bda2da,constantino chiwenga,constantino guveya chiwenga,constantino guveya chiwenga,Zimbabwe,zw,100.0,1,0,90.0,name=100; country=['zw'],AUTO_MERGE
f6fc2069-2869-5228-bae4-9e65d297ee4d,58824435-8c8e-5c08-bf22-343a10e865a8,dmitriy yuriyevich grigorenko,dmitriy yuryevich grigorenko,dmitriy yuryevich grigorenko,Russia,ru,98.25,1,0,88.95,name=98; country=['ru'],AUTO_MERGE
f11ad005-002c-53ae-9cda-c70654fa1f7d,6ab2c489-99a1-57c0-bdba-e308e53d660e,vitaliy gennadyevich savelyev,vitaly gennadyevich savelyev,vitaly gennadyevich savelyev,Russia,ru,98.25,1,0,88.95,name=98; country=['ru'],AUTO_MERGE
29a39d94-a45e-5891-a61a-73c87f60aa6c,55e23a00-c425-5ddd-8160-7592083ecc39,konstantin anatolyevich chuychekno,konstantin anatolyevich chuychenko,konstantin anatolyevich chuychenko,Russia,ru,97.06,1,0,88.24,name=97; country=['ru'],AUTO_MERGE
7ca666d5-ef17-58e0-921f-386760dae330,3648e06a-d91c-5942-af00-ad4c1b49b8b0,maman abdurrahman,oman rochman,aman abdurrahman,Indonesia,id,96.97,1,0,88.18,name=97; matched_via_alias='aman abdurrahman'; country=['id'],AUTO_MERGE
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,e33c79c3-7c0c-587f-8156-e3bdba2f2a2e,aleksandr vasilyevich bortnikov,alexander vasilyevich rakitin,aleksandr vasilievich rakitin,Russia,ru,80.0,1,1,88.0,name=80; matched_via_alias='aleksandr vasilievich rakitin'; country=['ru']; position_overlap=['federal'],AUTO_MERGE
b34bfe19-0003-548f-8bb3-afa10a3f7a47,cbd5574b-be95-5c3d-985a-09ecf5aa0b45,irek envarovich fayzullin,irek envarovich faizullin,irek envarovich faizullin,Russia,ru,96.0,1,0,87.6,name=96; country=['ru'],AUTO_MERGE
f21fad05-0e28-5492-a4e5-4ca30560fe5c,4ec04ba4-e0f9-5e74-8dde-50b4f93866e8,vladimir aleksandrovich kolokoltsev,vladimir alexandrovich kolokoltsev,vladimir alexandrovich kolokoltsev,Russia,ru,95.65,1,0,87.39,name=96; country=['ru'],AUTO_MERGE
1e68a075-f6b8-5fef-9e9c-20ba346d9a35,57ce63d0-674a-59b4-b953-b5fd5ef70c7f,maung myint,aung moe myint,aung myint,Burma,zm,95.24,1,0,87.14,name=95; matched_via_alias='aung myint'; country=['zm'],AUTO_MERGE
cbc77aa2-a2ff-59f0-b3ba-597e679e7517,16b5609a-dca7-5bde-905a-db16dcaf2f23,maksim gennadyevich reshetnikov,maxim gennadyevich reshetnikov,maxim gennadyevich reshetnikov,Russia,ru,95.08,1,0,87.05,name=95; country=['ru'],AUTO_MERGE
1e68a075-f6b8-5fef-9e9c-20ba346d9a35,54c8d4bc-15b5-51d0-9721-332344f95224,maung myint,myint kyaing,myint kyaing,Burma,zm,78.26,1,1,86.96,name=78; country=['zm']; position_overlap=['minister'],AUTO_MERGE
94dbc0a4-7f7e-5515-9d8a-f71a694a2256,ea94ea94-8ff4-50f5-9f95-b89370a17a71,maung thin,khin maung yi,khin maung yi,Burma,zm,78.26,1,1,86.96,name=78; country=['zm']; position_overlap=['minister'],AUTO_MERGE
a02de48a-caf5-5505-ba51-5a38d2e02d9f,f94cc52e-7c0e-5ab7-9116-8acb8d38b55e,sok chol jo,yong chol jo,yong chol jo,"Korea, North",kp,78.26,1,1,86.96,name=78; country=['kp']; position_overlap=['state'],AUTO_MERGE
c3bbe851-9ce5-554f-ada1-dce8062fef6f,22308161-827c-5c1a-be93-5080efa03b61,muhammad hassan dahab,ahmad muhammed harun,ahmad muhammed harun,Sudan,sd,78.05,1,1,86.83,name=78; country=['sd']; position_overlap=['minister'],AUTO_MERGE
f7b6307f-2299-53fe-880f-79bd74181680,71e2c383-be37-5093-847b-bcdc810d2990,min naung,tun tun naung,tun tun naung,Burma,zm,77.78,1,1,86.67,name=78; country=['zm']; position_overlap=['minister'],AUTO_MERGE
a62082bb-02ac-54a1-a89f-a0e1812e97ab,6ee904dd-58fe-5287-892b-eb9ed3e91b39,thet khaing win,thet thet khine,thet thet khaing,Burma,zm,77.42,1,1,86.45,name=77; matched_via_alias='thet thet khaing'; country=['zm']; position_overlap=['minister'],AUTO_MERGE
f09fa64f-3749-5bb9-8eae-47aa0e56fc7c,10cb3547-278f-513c-835c-464ee597b34a,mohamad-reza farzin,mohammad reza hashemifar,mohammad reza hashemifar,Iran,ir,77.27,1,1,86.36,name=77; country=['ir']; position_overlap=['iran'],AUTO_MERGE
39fa2df2-bd23-592f-829d-992d069a2c67,4b492a42-257b-561b-b934-11bd8a89b7b9,nyunt win swe,myo swe win,u myo swe win,Burma,zm,76.92,1,1,86.15,name=77; matched_via_alias='u myo swe win'; country=['zm']; position_overlap=['minister'],AUTO_MERGE
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,7d5925c3-36b7-555b-ab91-d969cc28db32,kyong chol choe,chol ryong choe,chol ryong choe,"Korea, North",kp,93.33,1,0,86.0,name=93; country=['kp'],AUTO_MERGE
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,4c5f491e-f837-5453-ba97-d4ca486549e3,aleksandr vasilyevich bortnikov,alexander valeryevich nikitin,aleksandr valeryevich nikitin,Russia,ru,76.67,1,1,86.0,name=77; matched_via_alias='aleksandr valeryevich nikitin'; country=['ru']; position_overlap=['federal'],AUTO_MERGE
486633c7-d65d-579c-a85e-bd4fb32cc714,45fc9a87-c84e-5d7b-919f-5c53ef64b9cb,mohammad eslami,mohammad reza naqdi,mohammad reza shams,Iran,ir,76.47,1,1,85.88,"name=76; matched_via_alias='mohammad reza shams'; country=['ir']; position_overlap=['organization', 'president']",AUTO_MERGE
d6349380-567c-5b96-abf4-ddcd3faa1f5a,8c14a324-a725-588f-ab07-0cdb0543a4a6,khin maung soe,khin maung swe,khin maung swe,Burma,zm,92.86,1,0,85.71,name=93; country=['zm'],AUTO_MERGE
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,f94cc52e-7c0e-5ab7-9116-8acb8d38b55e,kyong chol choe,yong chol jo,yong chol cho,"Korea, North",kp,92.86,1,0,85.71,name=93; matched_via_alias='yong chol cho'; country=['kp'],AUTO_MERGE
78730f06-8057-59aa-b463-2c2f1d0ed6b5,bdca9096-9c06-5ef9-ae36-6518cfb022e7,ivan kubrakow,ivan uladzimiravich kubrakou,ivan kubrakov,Belarus,by,92.31,1,0,85.38,name=92; matched_via_alias='ivan kubrakov'; country=['by'],AUTO_MERGE
257b7973-9bb2-564f-b8c5-1a55c239efc9,86f78ac3-c178-5fef-8754-9e7ec6d5010b,chung song kim,song hun kim,song hun kim,"Korea, North",kp,92.31,1,0,85.38,name=92; country=['kp'],AUTO_MERGE
cdd8b352-c89d-507f-b19d-8850b50d0595,87970c53-24df-5bdc-b2e4-08b9e5135518,soe win,win shein,win shein,Burma,zm,75.0,1,1,85.0,name=75; country=['zm']; position_overlap=['minister'],AUTO_MERGE
47ad2603-a5d2-5b3c-b035-391c6c9fadf7,86f78ac3-c178-5fef-8754-9e7ec6d5010b,song jun kim,song hun kim,song hun kim,"Korea, North",kp,91.67,1,0,85.0,name=92; country=['kp'],AUTO_MERGE
19d89641-666f-5f5d-a65b-d189af5e95fe,90438f3b-5de3-5e92-abda-5361dff13595,vladimir vladimirovich putin,vladimir vladimirovich gugnin,vladimir vladimirovich gugnin,Russia,ru,91.23,1,0,84.74,name=91; country=['ru'],REVIEW
72004bb0-b77a-50ae-bfde-809521de7dbb,7f82f1be-9b2f-5e70-91de-0dc6fe44efb7,muhammad al-manfi,mohamed al-kani,mohamed al-kani,Libya,ly,90.91,1,0,84.55,name=91; country=['ly'],REVIEW
d9756efe-cc99-53be-a5ab-5d628cdf6f9e,467218c6-82ce-5327-85be-929955b88210,abd al-fatah al-burhan,abdel fattah al-burhan,abdel fattah al-burhan,Sudan,sd,90.91,1,0,84.55,name=91; country=['sd'],REVIEW
